baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_511848 9.16557029025067 2.70205761614446 0.737314546671345 3.66472847761254 0.000247601120400472 0.0203889999529773 .
evgLocus_722414 19.3810996938129 3.70239252168876 1.00998195130674 3.66580067782252 0.000246565919910728 0.0203889999529773 ALDR_RABIT
evgLocus_187884 22.4389750211468 1.8434657117335 0.504169090884025 3.65644333432085 0.000255738911260513 0.0207854072317285 .
evgLocus_4626 18.2045412763435 2.34151752078674 0.640479355574453 3.65588289522088 0.000256298342324909 0.0207854072317285 HIL_DROME
evgLocus_484744 57.7252760489108 1.82226509521248 0.498113360062647 3.658334108893 0.000253859974223464 0.0207854072317285 .
evgLocus_486027 18.9426837783046 2.26012860688321 0.618175153725321 3.65612980926676 0.00025605173112239 0.0207854072317285 .
evgLocus_311201 76.6163008462197 5.77526772925984 1.581261346808 3.65231701952244 0.000259884770905447 0.0209177930266377 .
evgLocus_120694 40.1790772928731 2.10756859144933 0.577300680340671 3.65072944346027 0.000261496588737566 0.0209686964976452 AST3_DROME
evgLocus_270899 223.934928268115 2.60043100353867 0.712753001241631 3.64843220443641 0.000263845506081767 0.0210781055418307 .
evgLocus_304302 113.041462726451 3.25944525885456 0.895692755070837 3.6390215734153 0.00027367587453784 0.0216214039625652 .
evgLocus_822067 48.4050477589102 1.59311385217624 0.439538847794171 3.62451205432987 0.000289507517838326 0.0225394762069766 EPN2_RAT
evgLocus_222503 94.0613414076894 2.65283125600715 0.732610444690713 3.62106665995883 0.000293390901822831 0.0227590551015464 MAS_DROME
evgLocus_215107 809.612429404294 2.34634706169144 0.648427355577938 3.61851954811524 0.000296293122651633 0.0228188336545736 TBB1_MANSE
evgLocus_661053 5.59040583588143 4.57750657253306 1.26486481263176 3.61896902089385 0.000295779039912968 0.0228188336545736 .
evgLocus_692200 30.6549930939043 2.79327954734427 0.772236788419886 3.61712830731587 0.000297889658082322 0.0228595612169983 CBPC1_CHICK
evgLocus_297674 58.2140055815953 4.1840715428546 1.15739125795367 3.61508825481563 0.00030024532060341 0.0229580439789965 PPIE_HUMAN
evgLocus_791297 21.0501700656605 1.15165983392035 0.318665836030596 3.61400471498858 0.00030150357413055 0.0229722118225447 BARK_DROME
evgLocus_281261 16.8147544536311 1.90710494056446 0.528352622997233 3.60953056264935 0.00030675163235785 0.0232891930807857 SPB5_XENTR
evgLocus_239168 88.4638934103604 2.31192597075139 0.640696150789077 3.6084592796508 0.000308020848279317 0.0233029200058663 .
evgLocus_790811 55.3409407575071 1.74099343145369 0.482701678103115 3.60676896400136 0.000310033475245291 0.0233428803899242 TENS_CHICK
evgLocus_372951 30.363462945377 3.31131125619039 0.918972525736859 3.60327557511612 0.000314232068528531 0.0233947595975011 .
evgLocus_535834 15.9947433087493 1.82939613012078 0.508618956394483 3.59679108912707 0.0003221670215833 0.0237848135589602 STAN_DROME
evgLocus_823365 85.6191759784824 1.48618147616079 0.413805709664742 3.59149581905206 0.000328785452031324 0.0241900224329575 RS4_BOMMO
evgLocus_360879 27.1317112692193 2.71062003435389 0.755742942690569 3.58669579460926 0.000334894628546937 0.0245481302389094 .
evgLocus_363917 97.2812954052237 2.42498597413547 0.676566722211043 3.5842525127611 0.000338044925052564 0.0245783715333793 .
evgLocus_761790 8.14979495220614 2.70965227084638 0.756087519988524 3.58378124120804 0.000338655749759313 0.0245783715333793 .
evgLocus_821883 67.0908786547609 1.31921583879022 0.368281963666254 3.58208103828218 0.000340868011021783 0.0246553517431634 G3BP2_PONAB
evgLocus_124235 40.77504512997 1.90170208918242 0.531229816775518 3.57981052480348 0.000343843433768912 0.0247090727524309 .
evgLocus_791804 29.8925393715742 2.03065532061822 0.567844933443524 3.57607367966449 0.000348793384678035 0.0248170608299286 .
evgLocus_237252 38.2337994671005 2.82587479243836 0.790625170018031 3.57422821787208 0.000351262458193068 0.024820228481563 ENPL_BOVIN
evgLocus_822236 73.7468232844048 1.53889170609023 0.430463689038311 3.57496287207925 0.000350277600203075 0.024820228481563 TPPC8_HUMAN
evgLocus_838542 24.8114672717294 1.72202557352367 0.48238068657918 3.56984767722663 0.000357188864030345 0.0250734871439006 .
evgLocus_511659 74.1950405191475 2.48229749939203 0.695759202499166 3.56775374364525 0.000360054645875982 0.0251920587196235 ETS1B_XENLA
evgLocus_483886 60.3660029151132 1.17150989445324 0.328527852681256 3.56593781894608 0.000362557335335193 0.0252024433426184 TAF3_XENLA
evgLocus_882819 116.753653892201 2.76715901263066 0.776649392853035 3.56294492482052 0.000366717638727499 0.025327176274696 E75_MANSE
evgLocus_49782 105.133071313982 1.65282435592805 0.464049744649077 3.5617396087093 0.000368405673991072 0.0253619468815076 .
evgLocus_52301 13.8190665710565 1.79818551993906 0.505311843174251 3.55856595136041 0.000372885165681028 0.0255880493500987 FAT_DROME
evgLocus_31740 14.8950462691872 1.9300143058088 0.54389511581983 3.54850457316504 0.00038742527067775 0.0263326191911448 .
evgLocus_196978 11.7844301289713 4.0044686660728 1.12899821024874 3.54692206747656 0.000389759868653991 0.0264074645186138 NUCB1_MOUSE
evgLocus_239390 30.1498423305079 2.3347361392327 0.658531019109711 3.5453700303884 0.000392062281200406 0.0264796638501599 AK2E4_BOMMO
evgLocus_645829 6.2058186513476 3.2993582070417 0.932997318622256 3.53629977405918 0.00040577396220749 0.0273195614178062 .
evgLocus_13121 31544.8650349982 1.4819670219058 0.420310302849566 3.52588792579804 0.000422065539661759 0.0278421935857809 EF1A_BOMMO
evgLocus_281830 7.6450690184256 2.17770967722487 0.616911905170179 3.53001726660492 0.000415532547333536 0.0278421935857809 .
evgLocus_335076 22.2885906984752 2.9929754942902 0.848942527785893 3.52553370379042 0.000422630394891651 0.0278421935857809 .
evgLocus_623193 42.065108176445 1.77388875633457 0.502648308803921 3.52908529734366 0.000416998701513774 0.0278421935857809 .
evgLocus_751501 78.4681728791294 3.32812235599499 0.944006796146211 3.5255279618554 0.00042263955700041 0.0278421935857809 .
evgLocus_511342 20.6350654098215 2.24431329767143 0.637512296960222 3.52042354064813 0.000430858193426622 0.0280558676028666 .
evgLocus_790685 29.8524061835019 1.09384590630714 0.310728768056781 3.52025952777972 0.000431124728694214 0.0280558676028666 MPPB_BOVIN
evgLocus_279722 115.847313539923 2.83861386306711 0.807390085259047 3.51578984544547 0.000438447888398681 0.0283600280683255 TTPAL_HUMAN
evgLocus_421621 83.1330791181723 2.010626248011 0.571775387358534 3.51646169538639 0.000437339758678141 0.0283600280683255 SYTL4_HUMAN
evgLocus_282234 8.16090000638113 2.93958377708878 0.837101638811591 3.51162109927539 0.000445382495382656 0.0287218048980201 GPN3_DANRE
evgLocus_197791 10.9851503523403 5.95991499880135 1.69912077436982 3.50764647734462 0.000452089392005714 0.0290667684169439 TAKT_DROME
evgLocus_133081 24.2989571749811 2.79155712087028 0.796521304571589 3.50468607035153 0.000457145989559126 0.0291154152242351 TENA_DROME
evgLocus_603574 81.5303550262126 2.33502419783045 0.666047155659004 3.50579411381184 0.000455247219643242 0.0291154152242351 YG31B_YEAST
evgLocus_627916 12.6432811195178 2.44100440713626 0.696629086320224 3.50402309503079 0.000458285610955967 0.0291154152242351 .
evgLocus_626400 5.29211397948212 3.1596330717846 0.90220495569168 3.50212338321978 0.00046156581870385 0.0291508087859865 STA5B_MOUSE
evgLocus_825419 57.9685571550174 1.64522257013505 0.470194829414056 3.49902310109467 0.000466966121563103 0.0293188993040059 .
evgLocus_486821 4.00747164334097 1.84786955793142 0.528386695250089 3.49719168658629 0.000470183852557246 0.0294346090153527 CUL3A_XENLA
evgLocus_332007 93.1785094790651 2.37008649416658 0.678006739321949 3.49566804680558 0.000472876584231707 0.0295168736688072 .
evgLocus_281462 9.55056412994942 2.44356261588361 0.699961467923668 3.49099590172025 0.000481223634993327 0.0299440346633442 .
evgLocus_311752 95.1039798900411 6.45222988536954 1.84862887013684 3.49027865441263 0.000482517139600829 0.0299440346633442 .
evgLocus_726237 12.6631847482825 5.36672264721724 1.5387820740516 3.48764307676571 0.000487298119752199 0.0301533316297531 .
evgLocus_451316 25.0745913597606 9.42282878870064 2.7029383262825 3.48614272737047 0.000490039473669687 0.03023557674717 .
evgLocus_791218 10.389049825367 1.67528422370205 0.48069741787329 3.48511175931393 0.000491931529543717 0.0302650978377327 .
evgLocus_883303 7.53309471532395 2.86783573007668 0.824075070993293 3.48006611414656 0.000501290061239388 0.0307524934416484 FTZF1_BOMMO
evgLocus_228334 18.1604469376622 2.72169058104054 0.783341005196616 3.47446458564671 0.000511873927354794 0.0313120593847604 .
evgLocus_514403 707.996559809374 4.77224831181702 1.37422450216281 3.47268463362882 0.000515280448268124 0.0314306393088904 GBLP_DROME
evgLocus_483319 88.5887503739403 9.72944020326996 2.80292973982292 3.47116806569852 0.000518199557576081 0.0315188992264315 .
evgLocus_779500 56.759620733953 2.298076865682 0.662209018483507 3.47031949360146 0.000519839617594657 0.0315290827555286 .
evgLocus_225106 16.3739663096105 2.4224168277831 0.699683061593963 3.46216302887845 0.000535852459972742 0.032226407775327 .
evgLocus_762083 41.5747470452003 1.14936238903857 0.332067698505917 3.46122912348877 0.000537714950009399 0.0322478349571463 MED17_DROME
evgLocus_760791 11.4315365207507 1.80499094836763 0.523084461472901 3.45066825973981 0.00055920046897894 0.0333372865631219 GLT35_DROME
evgLocus_835118 12.5246580715544 2.32320737238574 0.674570626269878 3.4439794469442 0.000573219275343101 0.0339961902634233 .
evgLocus_322983 12.2660511645608 2.71073171668738 0.788515603550417 3.43776547284781 0.000586535462381584 0.0346750630742595 .
evgLocus_836234 7.22663116719615 3.95286220224406 1.15372276783195 3.42618028564366 0.000612133932713896 0.0359062671216562 .
evgLocus_206116 1104.39330890391 2.31722618002492 0.676691869119575 3.42434464749782 0.000616284089590654 0.0360509354047429 EF2_BOMMO
evgLocus_282490 18.8314900425247 1.18715420851559 0.347698828737715 3.41431753689084 0.000639420061763773 0.0371829596447485 CBR1_PIG
evgLocus_881448 7.22847428323951 1.4785280889435 0.433114648722922 3.41371064983157 0.000640845964918833 0.0371829596447485 CNOT6_HUMAN
evgLocus_886183 13.8047419459327 2.27714575866058 0.667464791107174 3.41163427494551 0.000645746883734869 0.0373660561642258 DSCAM_CHICK
evgLocus_764190 6.7850902702553 2.5572001592295 0.749810706218057 3.41046098438321 0.000648531621803336 0.0374260431881656 .
evgLocus_762846 26.5743543792917 1.64534477340896 0.483092239492865 3.4058604939218 0.000659558727495661 0.0378890295699702 .
evgLocus_387150 9.71563188765978 1.40108166063181 0.411687016029648 3.40326900309849 0.000665846894689718 0.0379750711372969 .
evgLocus_746969 12.2957508403851 4.47235624248745 1.3143043407058 3.40283152385067 0.000666913906941785 0.0379750711372969 GUTR1_DROME
evgLocus_84676 43.2836724237225 3.18428478717384 0.936175965474794 3.40137421233505 0.000670479770333148 0.0380768484955774 ALDR_RABIT
evgLocus_534917 53.2000072604177 1.08519111322765 0.319361151705685 3.39800601116237 0.000678789285919245 0.0384467688135742 BARK_DROME
evgLocus_391572 4.72045892609386 4.09850156401528 1.20687860814935 3.39595178532496 0.000683904053795646 0.0386342633028095 .
evgLocus_484497 17.9408597498557 2.88046520704133 0.849515193895531 3.39071652601372 0.000697101640207586 0.0391730869208515 LAC4_TRAVI
evgLocus_540016 54.4300327057974 2.06956949589391 0.610306172043237 3.39103484561728 0.000696292476760169 0.0391730869208515 .
evgLocus_51026 27.5596026118634 1.94151498563175 0.573750675085719 3.38390013282631 0.000714639918405027 0.0398448975339886 EST6_APIME
evgLocus_510765 56.6310166878825 1.21266551017809 0.358347575686833 3.38404831636941 0.000714254328330909 0.0398448975339886 UBR3_DROME
evgLocus_647076 18.9431633779995 1.19663686604551 0.355000979994597 3.37079876811531 0.000749505847082298 0.0412517228432699 .
evgLocus_706974 9.7648932831046 2.25509629170733 0.669672584233869 3.3674609724202 0.000758637633203044 0.0416472608381466 RDH13_MOUSE
evgLocus_559773 113.573201087929 2.26344727629029 0.672484788710476 3.36579698795948 0.000763228573116547 0.0417776529821469 .
evgLocus_827555 6.76044063433112 1.78485878666332 0.530389040355144 3.36518791087424 0.000764915458617543 0.0417776529821469 TAF1_DROME
evgLocus_821801 42.758230860415 2.10801605980041 0.62676845471795 3.36330911987112 0.000770140746502014 0.0418495263517972 ITA2_DROME
evgLocus_90177 86.6153217220214 2.75328327727674 0.818517305580277 3.36374473515234 0.000768926271964112 0.0418495263517972 .
evgLocus_83360 17.1991571326993 3.14251410861871 0.934869012239957 3.3614485745861 0.000775347930787176 0.0420258207548188 EDA_MOUSE
evgLocus_687849 3.26000178334996 3.01548221488796 0.898048374752285 3.35781712841442 0.000785605686698738 0.0421317647024622 HEMO_MANSE
evgLocus_690977 16.8505568543103 0.944433300826505 0.281343671333177 3.35686705285108 0.000788310079998507 0.0421317647024622 .
evgLocus_724689 227.565767261447 7.66488896395484 2.28353668965771 3.3565867361228 0.000789109651830329 0.0421317647024622 .
evgLocus_484130 52.6214799376225 1.29434312899403 0.385827086036408 3.35472333549929 0.000794443954468699 0.0423110573760568 UNC51_CAEEL
evgLocus_378528 40.9694930270196 2.6011483046676 0.775997461683633 3.35200620247398 0.000802282213368234 0.0426224868193893 .
evgLocus_474739 54.0453372070175 2.69834446517306 0.805423564210443 3.3502179288959 0.000807480036575602 0.0427924445125833 BGLR_MOUSE
evgLocus_665121 26.86085618392 2.28736674814412 0.686928505801739 3.32984688919621 0.000868937515832529 0.0457099562996915 .
evgLocus_88416 10.0442700151412 3.7446828221689 1.12687111729804 3.32307995536146 0.000890293922235064 0.0466043835575861 .
evgLocus_282346 31.2843484865482 1.45119091441623 0.437235917742086 3.31901121460988 0.000903368013548132 0.0470772797878771 ECM29_DROME
evgLocus_313241 9.7434879507563 3.90367612570028 1.17619550141976 3.31890074480667 0.0009037254550592 0.0470772797878771 .
evgLocus_468824 75.548038735341 3.88543658860761 1.17190889296604 3.31547666540339 0.000914869786847691 0.0473195598638329 FACR1_DROME
evgLocus_510437 889.194766132841 1.99751972665094 0.602857356624807 3.31342017261657 0.000921624115127231 0.0474661140897957 EF2_BOMMO
evgLocus_766048 9.47302370877195 4.32981961341475 1.30683020105677 3.31322279659088 0.000922274799689631 0.0474661140897957 .
evgLocus_728708 252.837912652976 3.7407038045684 1.13019194013423 3.30979515225008 0.000933642729373529 0.047935949246732 .
evgLocus_69515 33.3195884551332 2.94943997123314 0.892111296527798 3.30613454028965 0.00094592656352525 0.0483348155729728 ALDR_RABIT
evgLocus_490900 17.3694482788112 3.45548403644279 1.04607313467749 3.30329106244387 0.000955571487996547 0.0485956901615346 CCCP_DROYA
evgLocus_538141 8.13131677633434 4.75303780894039 1.43882452012502 3.30341729825913 0.0009551413778976 0.0485956901615346 DHB13_HUMAN
evgLocus_342163 317.711054143735 3.75593078104439 1.13753417413244 3.30181797299312 0.000960603870412792 0.0487358503922699 CU66_HYACE
evgLocus_484055 24.078845627889 0.87796303144566 0.266051457722572 3.29997451982077 0.000966936071188827 0.0489411377875952 CHIF_DROME
evgLocus_610180 80.0834965509611 5.12160803804007 1.55342567091348 3.29697656858492 0.000977316542707415 0.0491181858670558 .
evgLocus_650744 56.6320956269452 8.03021265273953 2.43545224310449 3.29721622564167 0.000976482945271346 0.0491181858670558 .
evgLocus_758883 14.493332805276 1.59785305100941 0.485100701034014 3.2938584660948 0.000988222446275452 0.0495499826106731 XPC_DROME
